ts,v29_regime,v30_regime,price,drawdown_pct,rsi
2021-12-06 21:00:00+00:00,CORRECTION,CRASH,4324.39,-10.82,70.1
2021-12-06 22:00:00+00:00,CORRECTION,CRASH,4340.26,-10.49,71.1
2021-12-06 23:00:00+00:00,CORRECTION,CRASH,4354.22,-10.2,72.0
2021-12-07 00:00:00+00:00,CORRECTION,CRASH,4348.43,-10.32,71.0
2021-12-07 01:00:00+00:00,CORRECTION,CRASH,4343.34,-10.43,70.1
2021-12-07 02:00:00+00:00,CORRECTION,CRASH,4318.33,-10.94,65.7
2021-12-07 03:00:00+00:00,CORRECTION,CRASH,4345.0,-10.39,68.0
2021-12-07 04:00:00+00:00,CORRECTION,CRASH,4354.63,-10.2,68.8
2021-12-07 05:00:00+00:00,CORRECTION,CRASH,4350.02,-10.29,67.9
2021-12-07 06:00:00+00:00,CORRECTION,CRASH,4368.63,-9.91,69.6
2021-12-07 07:00:00+00:00,CORRECTION,CRASH,4357.42,-10.14,67.3
2021-12-07 08:00:00+00:00,CORRECTION,CRASH,4414.44,-8.96,72.4
2021-12-07 09:00:00+00:00,CORRECTION,CRASH,4399.86,-9.26,69.4
2021-12-07 10:00:00+00:00,CORRECTION,CRASH,4406.51,-9.13,70.0
2021-12-07 11:00:00+00:00,CORRECTION,CRASH,4414.87,-8.95,70.8
2021-12-07 12:00:00+00:00,CORRECTION,CRASH,4365.04,-9.98,60.7
2021-12-07 13:00:00+00:00,CORRECTION,CRASH,4346.14,-10.37,57.3
2021-12-07 14:00:00+00:00,CORRECTION,CRASH,4404.7,-9.16,64.0
2021-12-07 15:00:00+00:00,CORRECTION,CRASH,4392.65,-9.41,61.8
2021-12-07 16:00:00+00:00,CORRECTION,CRASH,4361.61,-10.05,56.6
2021-12-07 17:00:00+00:00,CORRECTION,CRASH,4325.88,-10.79,51.2
2021-12-07 18:00:00+00:00,CORRECTION,CRASH,4316.94,-10.97,49.9
2021-12-07 19:00:00+00:00,CORRECTION,CRASH,4317.66,-10.96,50.0
2021-12-07 20:00:00+00:00,CORRECTION,CRASH,4287.85,-11.57,45.6
2021-12-07 21:00:00+00:00,CORRECTION,CRASH,4291.61,-11.5,46.3
2021-12-07 22:00:00+00:00,CORRECTION,CRASH,4272.9,-11.88,43.5
2021-12-07 23:00:00+00:00,CORRECTION,CRASH,4310.19,-11.11,49.9
2021-12-08 00:00:00+00:00,CORRECTION,CRASH,4332.85,-10.65,53.4
2021-12-08 01:00:00+00:00,CORRECTION,CRASH,4315.88,-11.0,50.6
2021-12-08 02:00:00+00:00,CORRECTION,CRASH,4296.24,-11.4,47.5
2021-12-08 03:00:00+00:00,CORRECTION,CRASH,4298.6,-11.35,47.9
2021-12-08 04:00:00+00:00,CORRECTION,CRASH,4323.32,-10.84,52.1
2021-12-08 05:00:00+00:00,CORRECTION,CRASH,4329.11,-10.72,53.1
2021-12-08 06:00:00+00:00,CORRECTION,CRASH,4371.91,-9.84,59.6
2021-12-08 07:00:00+00:00,CORRECTION,CRASH,4371.74,-9.84,59.6
2021-12-08 08:00:00+00:00,CORRECTION,CRASH,4369.58,-9.89,59.1
2021-12-08 09:00:00+00:00,CORRECTION,CRASH,4323.79,-10.83,49.9
2021-12-08 10:00:00+00:00,CORRECTION,CRASH,4275.26,-11.83,42.4
2021-12-08 11:00:00+00:00,CORRECTION,CRASH,4271.17,-11.92,41.8
2021-12-08 12:00:00+00:00,CORRECTION,CRASH,4292.85,-11.47,46.0
2021-12-08 13:00:00+00:00,CORRECTION,CRASH,4296.86,-11.39,46.7
2021-12-08 14:00:00+00:00,CORRECTION,CRASH,4413.19,-8.99,63.0
2021-12-08 15:00:00+00:00,CORRECTION,CRASH,4407.74,-9.1,62.0
2021-12-08 16:00:00+00:00,CORRECTION,CRASH,4411.09,-9.03,62.4
2021-12-08 17:00:00+00:00,CORRECTION,CRASH,4379.34,-9.69,56.7
2021-12-08 18:00:00+00:00,CORRECTION,CRASH,4401.84,-9.22,59.5
2021-12-08 19:00:00+00:00,CORRECTION,CRASH,4384.39,-9.58,56.4
2021-12-08 20:00:00+00:00,CORRECTION,CRASH,4413.58,-8.98,60.1
2021-12-08 21:00:00+00:00,CORRECTION,CRASH,4419.76,-8.85,60.9
2021-12-08 22:00:00+00:00,CORRECTION,CRASH,4392.14,-9.42,55.8
2021-12-08 23:00:00+00:00,CORRECTION,CRASH,4440.51,-8.42,61.8
2021-12-09 00:00:00+00:00,CORRECTION,CRASH,4438.17,-8.47,61.4
2021-12-09 01:00:00+00:00,CORRECTION,CRASH,4416.09,-8.93,57.3
2021-12-09 02:00:00+00:00,CORRECTION,CRASH,4398.74,-9.29,54.2
2021-12-09 03:00:00+00:00,CORRECTION,CRASH,4363.27,-10.02,48.4
2021-12-09 04:00:00+00:00,CORRECTION,CRASH,4395.96,-9.34,53.3
2021-12-09 05:00:00+00:00,CORRECTION,CRASH,4376.71,-9.74,50.3
2021-12-09 06:00:00+00:00,CORRECTION,CRASH,4381.38,-9.64,51.0
2021-12-09 07:00:00+00:00,CORRECTION,CRASH,4383.05,-9.61,51.3
2021-12-09 08:00:00+00:00,CORRECTION,CRASH,4346.94,-10.35,45.4
2021-12-09 09:00:00+00:00,CORRECTION,CRASH,4316.99,-10.97,41.1
2021-12-09 10:00:00+00:00,CORRECTION,CRASH,4315.95,-10.99,41.0
2021-12-09 11:00:00+00:00,CORRECTION,CRASH,4307.61,-11.17,39.8
2021-12-09 12:00:00+00:00,CORRECTION,CRASH,4310.46,-11.11,40.4
2021-12-09 13:00:00+00:00,CORRECTION,CRASH,4301.82,-11.29,39.1
2021-12-18 12:00:00+00:00,RECOVERY,CRASH,3962.47,-16.97,57.8
2021-12-18 13:00:00+00:00,RECOVERY,CRASH,3931.37,-17.63,53.2
2021-12-22 12:00:00+00:00,CRASH,RECOVERY,3955.34,-17.12,38.0
2021-12-22 13:00:00+00:00,CRASH,RECOVERY,3962.06,-16.98,39.7
2022-01-11 16:00:00+00:00,RECOVERY,CRASH,3220.69,-22.52,68.5
2022-01-11 17:00:00+00:00,RECOVERY,CRASH,3233.08,-22.22,69.8
2022-01-17 03:00:00+00:00,CRASH,RECOVERY,3259.3,-21.23,33.1
2022-01-17 04:00:00+00:00,CRASH,RECOVERY,3255.19,-21.33,32.5
2022-01-31 14:00:00+00:00,RECOVERY,CRASH,2589.28,-33.21,58.1
2022-01-31 15:00:00+00:00,RECOVERY,CRASH,2621.99,-32.36,64.0
2022-02-03 14:00:00+00:00,CRASH,RECOVERY,2610.14,-32.24,36.7
2022-02-03 15:00:00+00:00,CRASH,RECOVERY,2641.2,-31.43,44.8
2022-02-05 15:00:00+00:00,CORRECTION,CRASH,3054.59,-11.65,71.9
2022-02-05 20:00:00+00:00,CORRECTION,CRASH,3018.47,-11.97,59.6
2022-02-05 21:00:00+00:00,CORRECTION,CRASH,3023.2,-11.83,60.6
2022-02-05 22:00:00+00:00,CORRECTION,CRASH,3021.46,-11.29,60.0
2022-02-05 23:00:00+00:00,CORRECTION,CRASH,3014.5,-11.08,57.7
2022-02-06 00:00:00+00:00,CORRECTION,CRASH,3028.45,-10.67,60.9
2022-02-06 01:00:00+00:00,CORRECTION,CRASH,3032.77,-10.49,61.9
2022-02-06 02:00:00+00:00,CORRECTION,CRASH,3026.77,-10.67,59.7
2022-02-06 03:00:00+00:00,CORRECTION,CRASH,3010.8,-11.14,54.1
2022-02-06 04:00:00+00:00,CORRECTION,CRASH,3019.18,-10.89,56.4
2022-02-06 05:00:00+00:00,CORRECTION,CRASH,3022.17,-10.8,57.2
2022-02-06 06:00:00+00:00,CORRECTION,CRASH,3004.72,-11.32,51.2
2022-02-06 07:00:00+00:00,CORRECTION,CRASH,3012.83,-11.08,53.6
2022-02-06 08:00:00+00:00,CORRECTION,CRASH,3013.18,-11.07,53.7
2022-02-06 09:00:00+00:00,CORRECTION,CRASH,3020.73,-10.84,56.1
2022-02-06 10:00:00+00:00,CORRECTION,CRASH,3009.31,-11.18,51.8
2022-02-06 11:00:00+00:00,CORRECTION,CRASH,3008.56,-11.2,51.5
2022-02-06 12:00:00+00:00,CORRECTION,CRASH,3011.7,-11.11,52.7
2022-02-06 13:00:00+00:00,CORRECTION,CRASH,3015.93,-10.99,54.3
2022-02-06 15:00:00+00:00,CORRECTION,CRASH,2993.36,-11.65,46.6
2022-02-06 16:00:00+00:00,CORRECTION,CRASH,3004.09,-11.34,50.2
2022-02-06 17:00:00+00:00,CORRECTION,CRASH,3003.82,-11.34,50.2
2022-02-06 18:00:00+00:00,CORRECTION,CRASH,2988.03,-11.81,44.9
2022-02-06 19:00:00+00:00,CORRECTION,CRASH,3002.65,-11.38,50.1
2022-02-06 20:00:00+00:00,CORRECTION,CRASH,2986.78,-11.85,45.1
2022-02-06 21:00:00+00:00,CORRECTION,CRASH,2996.59,-11.56,48.5
2022-02-06 22:00:00+00:00,CORRECTION,CRASH,2991.11,-11.72,46.8
2022-02-06 23:00:00+00:00,CORRECTION,CRASH,3058.22,-9.74,63.9
2022-02-07 00:00:00+00:00,CORRECTION,CRASH,3012.52,-11.09,51.7
2022-02-07 01:00:00+00:00,CORRECTION,CRASH,3022.61,-10.79,53.8
2022-02-07 02:00:00+00:00,CORRECTION,CRASH,3037.24,-10.36,56.8
2022-02-07 03:00:00+00:00,CORRECTION,CRASH,3072.17,-9.33,62.8
2022-02-07 04:00:00+00:00,CORRECTION,CRASH,3089.98,-8.8,65.5
2022-02-07 05:00:00+00:00,CORRECTION,CRASH,3095.0,-8.65,66.2
2022-02-07 06:00:00+00:00,CORRECTION,CRASH,3091.74,-8.75,65.3
2022-02-07 07:00:00+00:00,CORRECTION,CRASH,3081.5,-9.05,62.2
2022-02-07 08:00:00+00:00,CORRECTION,CRASH,3074.69,-9.25,60.1
2022-02-07 09:00:00+00:00,CORRECTION,CRASH,3070.06,-9.39,58.7
2022-02-07 10:00:00+00:00,CORRECTION,CRASH,3073.39,-9.29,59.5
2022-02-07 11:00:00+00:00,CORRECTION,CRASH,3069.47,-9.41,58.1
2022-02-07 12:00:00+00:00,CORRECTION,CRASH,3073.95,-9.27,59.3
2022-02-07 13:00:00+00:00,CORRECTION,CRASH,3092.32,-8.73,63.5
2022-02-07 14:00:00+00:00,CORRECTION,CRASH,3125.39,-7.76,69.7
2022-02-07 15:00:00+00:00,CORRECTION,CRASH,3126.56,-7.72,69.9
2022-02-08 10:00:00+00:00,CORRECTION,CRASH,3115.23,-8.06,47.6
2022-02-08 11:00:00+00:00,CORRECTION,CRASH,3108.37,-8.26,46.1
2022-02-08 12:00:00+00:00,CORRECTION,CRASH,3068.62,-9.43,38.2
2022-02-08 13:00:00+00:00,CORRECTION,CRASH,3094.96,-8.65,44.9
2022-02-08 14:00:00+00:00,CORRECTION,CRASH,3073.12,-9.3,40.9
2022-02-08 15:00:00+00:00,CORRECTION,CRASH,3079.93,-9.1,42.6
2022-02-08 16:00:00+00:00,CORRECTION,CRASH,3048.86,-10.01,37.4
2022-02-08 17:00:00+00:00,CORRECTION,CRASH,3054.37,-9.85,38.8
2022-02-08 18:00:00+00:00,CORRECTION,CRASH,3061.18,-9.65,40.6
2022-02-08 19:00:00+00:00,CORRECTION,CRASH,3053.94,-9.86,39.3
2022-02-08 20:00:00+00:00,CORRECTION,CRASH,3119.57,-7.93,54.1
2022-02-08 21:00:00+00:00,CORRECTION,CRASH,3117.01,-8.0,53.6
2022-02-08 22:00:00+00:00,CORRECTION,CRASH,3116.82,-8.01,53.5
2022-02-08 23:00:00+00:00,CORRECTION,CRASH,3119.57,-7.93,54.1
2022-02-09 00:00:00+00:00,CORRECTION,CRASH,3131.82,-7.57,56.7
2022-02-09 01:00:00+00:00,CORRECTION,CRASH,3104.39,-8.38,49.9
2022-02-09 02:00:00+00:00,CORRECTION,CRASH,3078.02,-9.15,44.4
2022-02-09 03:00:00+00:00,CORRECTION,CRASH,3078.96,-9.13,44.6
2022-02-09 04:00:00+00:00,CORRECTION,CRASH,3081.95,-9.04,45.4
2022-02-09 05:00:00+00:00,CORRECTION,CRASH,3093.05,-8.71,48.4
2022-02-09 06:00:00+00:00,CORRECTION,CRASH,3101.87,-8.45,50.6
2022-02-09 07:00:00+00:00,CORRECTION,CRASH,3108.22,-8.26,52.3
2022-02-09 08:00:00+00:00,CORRECTION,CRASH,3096.47,-8.61,49.0
2022-02-09 09:00:00+00:00,CORRECTION,CRASH,3102.64,-8.43,50.8
2022-02-09 10:00:00+00:00,CORRECTION,CRASH,3139.48,-7.34,59.5
2022-02-09 11:00:00+00:00,CORRECTION,CRASH,3155.24,-6.87,62.6
2022-02-10 22:00:00+00:00,CORRECTION,CRASH,3117.02,-8.0,39.4
2022-02-10 23:00:00+00:00,CORRECTION,CRASH,3074.85,-9.25,34.2
2022-02-11 00:00:00+00:00,CORRECTION,CRASH,3040.89,-10.25,30.8
2022-02-11 01:00:00+00:00,CORRECTION,CRASH,3066.09,-9.51,36.0
2022-02-11 02:00:00+00:00,CORRECTION,CRASH,3059.47,-9.7,35.2
2022-02-11 03:00:00+00:00,CORRECTION,CRASH,3083.08,-9.0,40.0
2022-02-11 04:00:00+00:00,CORRECTION,CRASH,3069.82,-9.4,38.3
2022-02-11 05:00:00+00:00,CORRECTION,CRASH,3050.0,-9.98,35.8
2022-02-11 06:00:00+00:00,CORRECTION,CRASH,3077.44,-9.17,41.5
2022-02-11 07:00:00+00:00,CORRECTION,CRASH,3100.08,-8.5,45.7
2022-02-11 08:00:00+00:00,CORRECTION,CRASH,3071.98,-9.33,41.7
2022-02-11 09:00:00+00:00,CORRECTION,CRASH,3104.73,-8.37,47.5
2022-02-11 10:00:00+00:00,CORRECTION,CRASH,3108.4,-8.26,48.1
2022-02-11 11:00:00+00:00,CORRECTION,CRASH,3090.67,-8.78,45.3
2022-02-11 12:00:00+00:00,CORRECTION,CRASH,3104.83,-8.36,47.9
2022-02-11 13:00:00+00:00,CORRECTION,CRASH,3125.34,-7.76,51.5
2022-02-11 14:00:00+00:00,CORRECTION,CRASH,3097.28,-8.59,46.7
2022-02-11 15:00:00+00:00,CORRECTION,CRASH,3105.55,-8.34,48.3
2022-02-11 16:00:00+00:00,CORRECTION,CRASH,3096.37,-8.61,46.7
2022-02-11 17:00:00+00:00,CORRECTION,CRASH,3076.33,-9.2,43.3
2022-02-11 18:00:00+00:00,CORRECTION,CRASH,3005.97,-11.28,34.0
2022-02-11 19:00:00+00:00,CORRECTION,CRASH,2993.74,-11.64,32.7
2022-02-12 18:00:00+00:00,CORRECTION,CRASH,2973.55,-11.86,53.1
2022-02-12 20:00:00+00:00,CORRECTION,CRASH,2970.23,-11.95,52.4
2022-02-15 01:00:00+00:00,CORRECTION,CRASH,3022.49,-10.4,67.9
2022-02-15 02:00:00+00:00,CORRECTION,CRASH,3030.59,-10.16,68.7
2022-02-15 03:00:00+00:00,CORRECTION,CRASH,3027.11,-10.27,67.9
2022-02-15 04:00:00+00:00,CORRECTION,CRASH,3015.95,-10.6,65.1
2022-02-15 05:00:00+00:00,CORRECTION,CRASH,3015.44,-10.61,65.0
2022-02-15 06:00:00+00:00,CORRECTION,CRASH,3033.46,-10.08,67.5
2022-02-15 07:00:00+00:00,CORRECTION,CRASH,3051.57,-9.54,69.8
2022-02-15 08:00:00+00:00,CORRECTION,CRASH,3079.94,-8.7,73.0
2022-02-15 09:00:00+00:00,CORRECTION,CRASH,3099.71,-8.12,75.0
2022-02-15 10:00:00+00:00,CORRECTION,CRASH,3108.97,-7.84,75.9
2022-02-15 11:00:00+00:00,CORRECTION,CRASH,3097.32,-8.19,72.4
2022-02-15 12:00:00+00:00,CORRECTION,CRASH,3112.5,-7.74,74.0
2022-02-15 13:00:00+00:00,CORRECTION,CRASH,3112.02,-7.75,73.9
2022-02-17 15:00:00+00:00,CORRECTION,CRASH,2991.36,-8.34,34.6
2022-02-17 16:00:00+00:00,CORRECTION,CRASH,2983.66,-8.58,33.7
2022-02-17 17:00:00+00:00,CORRECTION,CRASH,2951.99,-9.55,30.0
2022-02-17 18:00:00+00:00,CORRECTION,CRASH,2924.68,-10.38,27.2
2022-02-17 19:00:00+00:00,CORRECTION,CRASH,2912.63,-10.75,26.0
2022-02-17 20:00:00+00:00,CORRECTION,CRASH,2902.24,-11.07,25.1
2022-02-17 21:00:00+00:00,CORRECTION,CRASH,2895.62,-11.27,24.4
2022-02-17 22:00:00+00:00,CORRECTION,CRASH,2900.84,-11.11,26.0
2022-02-17 23:00:00+00:00,CORRECTION,CRASH,2893.56,-11.34,25.2
2022-02-18 00:00:00+00:00,CORRECTION,CRASH,2890.96,-11.42,24.9
2022-02-18 01:00:00+00:00,CORRECTION,CRASH,2910.35,-10.82,31.3
2022-02-18 02:00:00+00:00,CORRECTION,CRASH,2906.44,-10.94,30.8
2022-02-18 03:00:00+00:00,CORRECTION,CRASH,2909.31,-10.85,31.7
2022-02-18 04:00:00+00:00,CORRECTION,CRASH,2879.14,-11.78,27.3
2022-02-18 05:00:00+00:00,CORRECTION,CRASH,2901.43,-11.09,34.5
2022-02-18 06:00:00+00:00,CORRECTION,CRASH,2909.23,-10.86,36.9
2022-02-18 07:00:00+00:00,CORRECTION,CRASH,2907.25,-10.92,36.5
2022-02-18 08:00:00+00:00,CORRECTION,CRASH,2941.64,-9.86,46.3
2022-02-18 09:00:00+00:00,CORRECTION,CRASH,2932.17,-10.15,44.3
2022-02-18 10:00:00+00:00,CORRECTION,CRASH,2919.7,-10.53,41.7
2022-02-18 11:00:00+00:00,CORRECTION,CRASH,2879.97,-11.75,34.8
2022-02-18 12:00:00+00:00,CORRECTION,CRASH,2904.72,-10.99,41.3
2022-02-18 13:00:00+00:00,CORRECTION,CRASH,2899.4,-11.16,40.4
2022-02-23 07:00:00+00:00,RECOVERY,CRASH,2697.25,-17.35,65.4
2022-02-23 08:00:00+00:00,RECOVERY,CRASH,2704.02,-17.14,66.3
2022-02-27 01:00:00+00:00,CRASH,RECOVERY,2683.19,-17.78,35.1
2022-02-27 02:00:00+00:00,CRASH,RECOVERY,2711.25,-16.92,41.3
2022-02-28 22:00:00+00:00,CORRECTION,CRASH,2897.54,-11.21,72.3
2022-02-28 23:00:00+00:00,CORRECTION,CRASH,2923.08,-10.43,74.1
2022-03-01 00:00:00+00:00,CORRECTION,CRASH,2948.81,-9.64,75.9
2022-03-01 01:00:00+00:00,CORRECTION,CRASH,2918.14,-10.58,69.8
2022-03-01 02:00:00+00:00,CORRECTION,CRASH,2918.14,-10.58,69.8
2022-03-01 03:00:00+00:00,CORRECTION,CRASH,2912.87,-10.74,68.7
2022-03-01 04:00:00+00:00,CORRECTION,CRASH,2926.01,-10.34,70.0
2022-03-01 05:00:00+00:00,CORRECTION,CRASH,2914.64,-10.69,67.4
2022-03-01 06:00:00+00:00,CORRECTION,CRASH,2918.2,-10.58,67.8
2022-03-01 07:00:00+00:00,CORRECTION,CRASH,2922.5,-10.45,68.3
2022-03-01 08:00:00+00:00,CORRECTION,CRASH,2925.46,-10.36,68.7
2022-03-01 09:00:00+00:00,CORRECTION,CRASH,2896.1,-11.26,61.2
2022-03-01 10:00:00+00:00,CORRECTION,CRASH,2922.03,-10.46,64.9
2022-03-01 11:00:00+00:00,CORRECTION,CRASH,2905.1,-10.98,60.9
2022-03-01 12:00:00+00:00,CORRECTION,CRASH,2952.77,-9.52,67.0
2022-03-01 13:00:00+00:00,CORRECTION,CRASH,3021.98,-7.4,73.5
2022-03-01 14:00:00+00:00,CORRECTION,CRASH,2974.14,-8.87,64.1
2022-03-01 15:00:00+00:00,CORRECTION,CRASH,2950.25,-9.6,60.0
2022-03-01 16:00:00+00:00,CORRECTION,CRASH,2906.67,-10.93,53.2
2022-03-01 17:00:00+00:00,CORRECTION,CRASH,2935.24,-10.06,56.7
2022-03-01 18:00:00+00:00,CORRECTION,CRASH,2954.99,-9.45,58.9
2022-03-01 19:00:00+00:00,CORRECTION,CRASH,2947.68,-9.68,57.7
2022-03-01 20:00:00+00:00,CORRECTION,CRASH,2975.9,-8.81,61.0
2022-03-01 21:00:00+00:00,CORRECTION,CRASH,2957.08,-9.39,57.8
2022-03-01 22:00:00+00:00,CORRECTION,CRASH,2975.63,-8.82,60.0
2022-03-01 23:00:00+00:00,CORRECTION,CRASH,2977.72,-8.76,60.3
2022-03-02 00:00:00+00:00,CORRECTION,CRASH,2944.43,-9.78,54.3
2022-03-02 01:00:00+00:00,CORRECTION,CRASH,2932.25,-10.15,52.3
2022-03-02 02:00:00+00:00,CORRECTION,CRASH,2948.69,-9.65,54.7
2022-03-02 03:00:00+00:00,CORRECTION,CRASH,3018.05,-7.52,63.4
2022-03-02 04:00:00+00:00,CORRECTION,CRASH,2998.97,-8.11,60.0
2022-03-02 05:00:00+00:00,CORRECTION,CRASH,3002.72,-7.99,60.4
2022-03-02 06:00:00+00:00,CORRECTION,CRASH,2968.36,-9.04,54.4
2022-03-02 07:00:00+00:00,CORRECTION,CRASH,2971.11,-8.96,54.8
2022-03-02 08:00:00+00:00,CORRECTION,CRASH,2978.72,-8.73,55.9
2022-03-02 09:00:00+00:00,CORRECTION,CRASH,2994.01,-8.26,58.2
2022-03-02 10:00:00+00:00,CORRECTION,CRASH,3009.53,-7.78,60.4
2022-03-02 11:00:00+00:00,CORRECTION,CRASH,3006.83,-7.87,59.8
2022-03-02 12:00:00+00:00,CORRECTION,CRASH,2988.19,-8.44,55.7
2022-03-02 13:00:00+00:00,CORRECTION,CRASH,2945.53,-9.74,47.8
2022-03-02 14:00:00+00:00,CORRECTION,CRASH,3012.87,-7.68,58.0
2022-03-02 15:00:00+00:00,CORRECTION,CRASH,2952.56,-9.53,48.8
2022-03-02 16:00:00+00:00,CORRECTION,CRASH,2965.13,-9.14,50.5
2022-03-02 17:00:00+00:00,CORRECTION,CRASH,2947.49,-9.68,48.1
2022-03-02 18:00:00+00:00,CORRECTION,CRASH,2926.74,-10.32,45.2
2022-03-02 19:00:00+00:00,CORRECTION,CRASH,2934.38,-10.09,46.5
2022-03-02 20:00:00+00:00,CORRECTION,CRASH,2950.55,-9.59,49.1
2022-03-02 21:00:00+00:00,CORRECTION,CRASH,2976.15,-8.81,53.1
2022-03-02 22:00:00+00:00,CORRECTION,CRASH,2962.79,-9.21,50.9
2022-03-02 23:00:00+00:00,CORRECTION,CRASH,2948.56,-9.65,48.5
2022-03-03 00:00:00+00:00,CORRECTION,CRASH,2966.89,-9.09,51.6
2022-03-03 01:00:00+00:00,CORRECTION,CRASH,2946.92,-9.7,48.2
2022-03-03 02:00:00+00:00,CORRECTION,CRASH,2932.5,-10.14,45.9
2022-03-03 03:00:00+00:00,CORRECTION,CRASH,2895.36,-11.28,40.4
2022-03-03 04:00:00+00:00,CORRECTION,CRASH,2901.69,-11.09,41.7
2022-03-03 05:00:00+00:00,CORRECTION,CRASH,2899.15,-11.16,41.3
2022-03-03 06:00:00+00:00,CORRECTION,CRASH,2915.24,-10.67,44.8
2022-03-03 07:00:00+00:00,CORRECTION,CRASH,2909.16,-10.86,43.7
2022-03-03 08:00:00+00:00,CORRECTION,CRASH,2907.3,-10.91,43.4
2022-03-03 09:00:00+00:00,CORRECTION,CRASH,2886.08,-11.57,39.7
2022-03-03 10:00:00+00:00,CORRECTION,CRASH,2911.63,-10.78,45.7
2022-03-03 11:00:00+00:00,CORRECTION,CRASH,2913.42,-10.73,46.1
2022-03-03 12:00:00+00:00,CORRECTION,CRASH,2914.84,-10.68,46.4
2022-03-03 13:00:00+00:00,CORRECTION,CRASH,2930.55,-10.2,50.2
2022-03-03 14:00:00+00:00,CORRECTION,CRASH,2888.67,-11.49,41.8
2022-03-15 16:00:00+00:00,RECOVERY,CRASH,2603.15,-18.3,63.1
2022-03-15 17:00:00+00:00,RECOVERY,CRASH,2601.14,-18.36,62.4
2022-03-22 16:00:00+00:00,BULL,RECOVERY,3000.42,-0.93,57.7
2022-03-22 17:00:00+00:00,BULL,RECOVERY,3008.31,-0.67,59.5
2022-03-27 12:00:00+00:00,RANGE,BULL,3129.05,-1.75,45.0
2022-03-29 20:00:00+00:00,RANGE,BULL,3398.92,-1.96,49.6
2022-03-29 21:00:00+00:00,RANGE,BULL,3376.35,-2.61,45.4
2022-03-29 23:00:00+00:00,BULL,RANGE,3401.71,-1.88,50.7
2022-03-30 05:00:00+00:00,BULL,RANGE,3406.48,-1.74,53.0
2022-03-30 06:00:00+00:00,BULL,RANGE,3405.93,-1.76,52.9
2022-03-30 09:00:00+00:00,RANGE,BULL,3388.87,-2.25,48.8
2022-03-30 13:00:00+00:00,RANGE,BULL,3369.97,-2.79,44.3
2022-03-30 14:00:00+00:00,RANGE,BULL,3374.89,-2.65,45.6
2022-03-30 16:00:00+00:00,BULL,RANGE,3396.41,-2.03,51.1
2022-03-30 17:00:00+00:00,BULL,RANGE,3437.66,-0.84,59.7
2022-03-30 19:00:00+00:00,RANGE,BULL,3395.68,-2.05,50.0
2022-03-30 21:00:00+00:00,RANGE,BULL,3389.51,-2.23,48.5
2022-03-30 22:00:00+00:00,RANGE,BULL,3390.18,-2.21,48.6
2022-03-31 00:00:00+00:00,BULL,RANGE,3400.42,-1.91,51.2
2022-03-31 01:00:00+00:00,BULL,RANGE,3422.3,-1.28,55.9
2022-03-31 04:00:00+00:00,RANGE,BULL,3392.01,-2.16,48.5
2022-03-31 05:00:00+00:00,RANGE,BULL,3394.86,-2.07,49.2
2022-03-31 13:00:00+00:00,RANGE,BULL,3381.63,-2.46,44.3
2022-03-31 14:00:00+00:00,RANGE,BULL,3380.83,-2.48,44.1
2022-04-01 19:00:00+00:00,BULL,RANGE,3471.13,0.0,71.6
2022-04-01 20:00:00+00:00,BULL,RANGE,3443.08,-0.81,64.7
2022-04-02 18:00:00+00:00,RANGE,BULL,3451.63,-1.72,48.3
2022-04-02 23:00:00+00:00,RANGE,BULL,3445.38,-1.9,45.7
2022-04-03 01:00:00+00:00,RANGE,BULL,3440.4,-2.04,45.2
2022-04-03 02:00:00+00:00,RANGE,BULL,3432.11,-2.28,43.4
2022-04-04 00:00:00+00:00,RANGE,BULL,3475.0,-1.98,46.2
2022-04-04 01:00:00+00:00,RANGE,BULL,3486.8,-1.64,48.9
2022-04-04 03:00:00+00:00,RANGE,BULL,3490.88,-1.53,49.6
2022-04-04 08:00:00+00:00,RANGE,BULL,3495.15,-1.41,50.0
2022-04-04 09:00:00+00:00,RANGE,BULL,3468.55,-2.16,43.3
2022-04-05 02:00:00+00:00,BULL,RANGE,3515.49,-0.84,56.0
2022-04-05 03:00:00+00:00,BULL,RANGE,3524.75,-0.57,58.0
2022-04-05 13:00:00+00:00,RANGE,BULL,3478.88,-1.87,42.1
2022-04-05 14:00:00+00:00,RANGE,BULL,3453.15,-2.59,36.3
2022-04-06 16:00:00+00:00,CRASH,RANGE,3211.31,-9.42,18.6
2022-04-06 17:00:00+00:00,CRASH,RANGE,3218.35,-9.22,21.1
2022-04-21 10:00:00+00:00,RECOVERY,CRASH,3129.08,-11.74,60.5
2022-04-21 11:00:00+00:00,RECOVERY,CRASH,3151.52,-11.1,65.0
2022-04-24 17:00:00+00:00,CRASH,RECOVERY,2923.71,-17.53,36.7
2022-04-24 18:00:00+00:00,CRASH,RECOVERY,2952.12,-16.73,51.8
2022-05-15 12:00:00+00:00,RECOVERY,CRASH,2081.76,-34.19,63.5
2022-05-15 13:00:00+00:00,RECOVERY,CRASH,2067.87,-34.63,58.9
2022-05-18 12:00:00+00:00,CRASH,RECOVERY,1995.42,-36.92,36.2
2022-05-18 13:00:00+00:00,CRASH,RECOVERY,1984.11,-37.27,34.1
2022-06-01 13:00:00+00:00,RECOVERY,CRASH,1963.05,-33.58,57.9
2022-06-01 14:00:00+00:00,RECOVERY,CRASH,1907.93,-35.44,39.7
